start_time,speed,age,gender
06-23 11:09:08,23.27,27,1
06-23 10:33:56,3.24,32,1
06-23 11:02:59,14.81,47,2
06-23 10:50:06,11.08,49,1
06-23 10:54:41,11.29,24,1
06-23 10:48:35,12.17,41,1
06-23 10:40:20,11.75,32,1
06-23 10:10:31,11.29,38,2
06-23 10:09:54,0.51,32,2
06-23 10:24:20,19.98,53,1
06-23 10:33:16,8.91,36,1
06-23 10:25:44,14.27,35,3
06-23 10:18:02,10.72,51,3
06-23 10:23:36,17.09,40,1
06-23 10:11:27,12.18,32,1
06-23 10:08:12,7.00,50,2
06-23 10:02:32,9.23,20,2
06-23 10:03:07,9.76,29,1
06-23 09:50:42,10.65,21,2
06-23 09:54:35,13.95,28,2
06-23 09:51:40,12.20,29,2
06-23 09:40:12,16.02,23,2
06-23 09:26:11,8.94,42,1
06-23 09:22:45,10.96,36,2
06-23 09:22:18,18.39,32,1
06-23 09:02:00,9.95,37,1
06-23 09:05:35,16.99,35,2
06-23 08:45:11,16.36,48,1
06-23 08:43:31,9.57,36,1
06-23 08:26:00,11.90,33,1
06-23 08:20:35,13.62,33,1
06-23 08:04:42,9.10,27,1
06-23 08:00:55,6.75,22,2
06-23 07:42:08,11.90,31,1
06-23 07:19:55,13.43,24,1
06-23 06:53:34,12.99,21,2
06-23 06:27:12,14.74,34,1
06-23 06:23:26,19.20,32,2
06-23 05:03:27,18.20,45,1
06-23 03:55:32,20.42,36,1
06-23 02:44:28,13.68,22,1
06-22 15:42:24,0.08,28,1
06-23 01:03:42,9.77,28,1
06-23 00:31:34,11.95,32,2
06-22 23:55:33,2.63,25,1
06-23 00:13:45,18.11,43,1
06-22 23:58:02,19.42,22,1
06-22 23:52:18,11.42,31,1
06-22 23:41:34,12.21,53,1
06-22 23:22:53,8.53,73,1
06-22 22:54:42,10.76,25,2
06-22 22:55:58,14.46,46,2
06-22 22:56:11,9.64,29,2
06-22 22:41:34,8.21,25,1
06-22 22:39:56,10.68,53,1
06-22 22:15:11,4.73,24,1
06-22 22:28:56,13.04,26,1
06-22 22:17:39,11.63,31,2
06-22 22:14:47,19.66,27,1
06-22 22:11:10,15.94,24,1
06-22 22:01:35,14.29,19,1
06-22 22:02:38,12.42,34,1
06-22 21:35:38,5.79,27,2
06-22 21:49:54,13.94,28,1
06-22 21:43:11,22.87,26,1
06-22 21:39:37,12.18,24,1
06-22 21:28:21,16.23,59,1
06-22 21:12:32,5.87,31,1
06-22 20:49:39,0.53,22,2
06-22 21:11:38,8.10,54,1
06-22 21:15:37,13.24,35,1
06-22 21:09:30,5.30,24,1
06-22 20:55:22,12.28,24,1
06-22 20:43:37,13.14,32,1
06-22 20:47:15,11.31,35,1
06-22 20:46:23,4.94,28,1
06-22 20:41:55,11.32,30,1
06-22 20:44:37,6.18,26,1
06-22 20:17:27,6.01,39,1
06-22 20:31:07,11.80,34,2
06-22 20:30:06,20.61,40,1
06-22 20:10:08,9.18,19,1
06-22 20:20:26,13.57,40,1
06-22 20:12:18,9.99,33,1
06-22 19:55:32,9.53,34,2
06-22 19:45:32,7.85,37,1
06-22 19:43:41,17.21,22,1
06-22 19:57:52,14.08,31,1
06-22 19:52:13,17.79,39,1
06-22 19:46:17,7.95,46,1
06-22 19:40:07,8.83,30,2
06-22 19:24:02,3.91,30,1
06-22 19:39:54,7.92,34,1
06-22 19:16:25,9.47,29,1
06-22 19:31:08,9.40,38,1
06-22 19:31:36,10.70,56,1
06-22 19:24:51,8.18,35,1
06-22 19:29:36,10.92,23,2
06-22 19:24:42,13.87,23,1
06-22 19:12:18,11.09,31,1
06-22 19:22:04,18.36,21,3
06-22 19:12:56,7.54,38,1
06-22 19:19:16,6.77,23,2
06-22 19:07:11,13.45,28,1
06-22 19:05:02,7.64,29,1
06-22 19:08:39,8.54,31,1
06-22 19:09:23,10.17,41,2
06-22 19:05:13,7.96,26,1
06-22 18:56:04,9.79,34,2
06-22 18:55:30,4.26,29,1
06-22 18:59:03,10.32,42,1
06-22 18:38:46,11.16,28,2
06-22 18:36:33,15.34,23,1
06-22 18:43:18,10.66,34,1
06-22 18:48:13,18.71,29,1
06-22 18:24:30,0.65,55,1
06-22 18:44:26,16.52,24,1
06-22 18:38:24,6.32,27,2
06-22 18:40:31,11.67,38,1
06-22 18:28:24,8.22,30,1
06-22 18:26:19,12.88,30,1
06-22 18:25:25,13.66,36,1
06-22 18:25:26,6.79,45,2
06-22 18:34:06,18.50,31,1
06-22 18:21:52,9.57,22,1
06-22 18:20:46,7.92,28,1
06-22 18:23:44,8.42,34,2
06-22 18:22:50,11.44,28,2
06-22 18:26:50,14.48,38,1
06-22 18:24:42,13.75,42,1
06-22 18:22:39,16.69,27,2
06-22 18:24:09,16.22,36,2
06-22 18:11:57,9.37,37,2
06-22 18:06:04,8.05,29,1
06-22 17:36:09,1.80,49,1
06-22 18:14:22,11.51,29,1
06-22 18:14:06,11.30,32,1
06-22 18:08:02,11.35,22,1
06-22 18:07:56,9.81,30,1
06-22 18:14:26,14.91,32,1
06-22 17:59:00,11.66,35,2
06-22 18:00:04,13.44,53,2
06-22 17:42:39,8.19,33,1
06-22 17:52:32,7.07,30,1
06-22 18:00:28,12.85,50,1
06-22 17:32:22,2.45,28,1
06-22 18:00:09,15.58,32,2
06-22 17:57:52,7.68,25,2
06-22 17:49:01,13.81,31,1
06-22 18:02:20,15.64,33,2
06-22 17:44:05,14.11,42,1
06-22 17:52:19,16.22,33,1
06-22 17:44:28,3.12,20,1
06-22 17:51:04,8.62,25,2
06-22 17:45:41,10.42,68,1
06-22 17:51:00,15.08,52,2
06-22 17:43:39,12.58,60,1
06-22 17:46:03,9.42,36,1
06-22 17:41:06,7.23,34,2
06-22 17:38:15,12.00,20,1
06-22 17:43:38,17.09,34,1
06-22 17:42:46,16.60,61,1
06-22 17:42:06,16.11,61,1
06-22 17:40:20,15.27,42,3
06-22 17:28:05,12.58,27,1
06-22 17:31:50,11.81,28,1
06-22 17:36:32,12.11,37,1
06-22 17:24:27,10.92,52,1
06-22 17:32:48,13.08,30,1
06-22 17:31:04,10.95,38,2
06-22 17:27:21,14.11,31,2
06-22 17:30:20,10.65,50,1
06-22 17:12:26,10.56,49,2
06-22 17:29:14,13.57,42,1
06-22 17:13:45,12.84,24,1
06-22 17:16:37,4.29,55,1
06-22 17:22:50,8.66,30,1
06-22 17:19:40,13.86,27,1
06-22 17:16:21,13.88,33,1
06-22 17:22:01,10.97,28,1
06-22 17:09:52,13.74,35,2
06-22 17:10:23,8.03,31,1
06-22 17:14:21,8.62,27,2
06-22 17:14:03,12.53,23,1
06-22 16:53:57,10.22,29,1
06-22 17:13:47,17.94,48,1
06-22 17:07:49,8.20,26,1
06-22 16:59:24,9.08,36,1
06-22 17:10:51,11.83,48,1
06-22 17:10:04,15.05,33,1
06-22 17:08:27,15.44,35,1
06-22 17:09:02,7.00,28,1
06-22 17:02:32,10.36,36,2
06-22 17:03:06,17.50,29,1
06-22 17:04:51,10.39,36,1
06-22 17:06:33,24.99,47,1
06-22 17:06:19,15.77,33,2
06-22 17:03:58,7.16,36,2
06-22 17:03:46,15.92,33,1
06-22 16:58:35,10.38,22,2
06-22 16:44:48,8.44,38,1
06-22 16:56:14,10.69,24,1
06-22 16:50:39,21.22,32,1
06-22 15:06:05,3.15,24,2
06-22 16:49:41,11.48,40,2
06-22 16:45:29,9.76,39,1
06-22 16:45:30,9.07,40,1
06-22 16:36:36,15.35,41,1
06-22 16:27:50,17.29,62,1
06-22 16:38:40,10.56,39,1
06-22 16:27:18,15.47,52,2
06-22 16:36:09,12.15,33,1
06-22 16:29:55,6.94,31,2
06-22 16:33:11,11.69,40,1
06-22 16:25:32,14.04,38,1
06-22 16:27:12,12.24,24,2
06-22 16:29:33,8.69,50,1
06-22 16:25:49,9.44,58,2
06-22 16:12:23,8.01,55,1
06-22 15:34:20,3.31,54,2
06-22 16:08:41,8.20,25,1
06-22 16:14:51,17.77,21,1
06-22 16:10:05,21.53,34,1
06-22 16:05:58,12.81,36,1
06-22 16:02:05,14.37,55,2
06-22 15:52:07,2.07,28,1
06-22 15:58:00,15.58,52,1
06-22 12:55:53,0.76,34,1
06-22 15:51:32,8.09,26,2
06-22 15:56:18,17.27,28,1
06-22 15:29:49,2.68,60,1
06-22 15:54:39,12.36,55,1
06-22 15:39:46,10.79,46,1
06-22 15:34:36,11.57,39,1
06-22 15:43:39,12.10,50,1
06-22 15:31:51,18.48,23,1
06-22 15:31:28,9.70,46,1
06-22 15:21:17,14.59,35,1
06-22 15:33:12,14.76,30,1
06-22 15:17:56,10.06,37,1
06-22 15:18:02,7.10,38,2
06-22 15:19:41,16.34,34,1
06-22 15:12:36,15.54,40,1
06-22 15:18:57,20.37,24,1
06-22 15:10:19,17.80,35,1
06-22 15:04:19,8.71,33,1
06-22 15:01:10,10.33,36,1
06-22 14:56:23,18.74,43,1
06-22 14:56:34,7.99,34,1
06-22 14:45:54,8.91,33,1
06-22 14:49:17,10.28,31,2
06-22 14:32:04,5.91,49,1
06-22 14:34:22,14.81,53,1
06-22 14:38:17,11.95,39,2
06-22 14:32:30,8.50,26,2
06-22 14:32:36,12.58,32,1
06-22 14:19:23,13.32,66,1
06-22 14:04:19,8.75,55,2
06-22 14:11:25,14.27,44,1
06-22 14:17:48,12.06,40,1
06-22 14:13:18,23.70,36,1
06-22 14:04:11,15.17,33,1
06-22 14:02:36,9.13,26,1
06-22 14:00:17,8.05,34,2
06-22 13:47:26,16.69,42,1
06-22 13:31:09,15.45,36,1
06-22 13:41:40,8.24,48,3
06-22 13:27:10,15.69,52,1
06-22 13:29:25,14.02,27,2
06-22 13:08:58,18.06,33,2
06-22 13:12:48,10.79,43,1
06-22 13:08:11,10.83,42,1
06-22 13:05:34,10.07,33,1
06-22 12:47:04,9.10,37,1
06-22 13:01:06,15.53,42,1
06-22 12:59:52,14.59,42,1
06-22 12:55:35,14.12,27,1
06-22 12:54:15,9.42,35,1
06-22 12:39:49,6.39,64,1
06-22 12:44:24,11.46,25,1
06-22 12:38:03,11.92,24,1
06-22 12:32:40,8.88,48,1
06-22 12:28:23,12.59,41,1
06-22 12:15:23,9.27,24,1
06-22 12:09:10,11.75,45,2
06-22 12:09:09,5.76,35,2
06-22 06:30:31,0.37,35,1
06-22 12:03:36,8.81,27,1
06-22 11:56:09,11.57,25,1
06-22 12:03:17,23.03,21,1
06-22 11:58:41,8.56,52,2
06-22 11:56:56,8.55,31,2
06-22 12:04:03,10.50,24,1
06-22 11:55:46,12.89,31,1
06-22 11:58:04,21.38,44,2
06-22 11:46:15,8.77,34,2
06-22 11:36:59,4.44,33,1
06-22 11:42:34,9.31,24,2
06-22 11:13:23,2.17,55,1
06-22 11:27:53,10.19,31,1
06-22 11:25:49,12.84,25,1
06-22 11:06:45,4.76,34,2
06-22 11:23:22,10.40,31,2
06-22 11:20:39,9.96,47,1
06-22 11:13:29,12.16,23,2
06-22 11:04:51,11.15,58,1
06-22 11:00:34,21.99,27,1
06-22 10:49:18,14.18,40,1
06-22 10:48:55,10.51,32,1
06-22 10:43:52,17.16,32,1
06-22 10:42:05,21.26,22,1
06-22 10:27:45,11.27,26,1
06-22 10:30:14,7.29,51,1
06-22 10:32:38,6.93,39,2
06-22 10:24:43,15.41,34,2
06-22 10:22:13,18.71,30,1
06-22 10:21:59,18.22,38,1
06-22 10:14:04,10.08,26,2
06-22 10:11:51,15.13,21,1
06-22 09:57:03,10.70,44,1
06-22 09:58:52,16.80,33,3
06-22 09:56:40,9.59,33,1
06-22 10:01:07,16.57,22,2
06-22 09:51:34,8.47,28,2
06-22 09:55:22,10.49,35,3
06-22 09:48:33,11.05,27,1
06-22 09:43:29,10.78,49,2
06-22 09:20:53,5.66,30,2
06-22 09:41:17,8.45,57,1
06-22 09:46:44,9.71,30,1
06-22 09:47:23,10.11,53,2
06-22 09:41:34,9.56,26,1
06-22 09:37:14,13.20,30,1
06-22 09:39:50,9.96,25,1
06-22 09:38:54,10.55,24,1
06-22 09:26:50,7.34,38,1
06-22 09:31:59,13.04,47,1
06-22 09:25:39,9.50,21,1
06-22 09:36:08,12.79,25,1
06-22 09:32:50,17.62,26,3
06-22 09:19:15,9.89,31,2
06-22 09:26:21,9.31,23,1
06-22 09:13:35,10.72,28,2
06-22 09:19:53,11.56,41,2
06-22 09:26:13,12.12,67,1
06-22 09:08:52,8.33,25,2
06-22 09:19:54,16.92,34,2
06-22 09:14:53,5.93,50,1
06-22 09:16:13,9.76,39,1
06-22 08:57:16,9.07,36,1
06-22 09:11:29,10.64,33,2
06-22 09:15:09,15.91,42,1
06-22 09:12:00,13.88,32,1
06-22 09:14:19,12.47,34,1
06-22 09:10:06,7.21,41,1
06-22 09:04:16,15.59,39,1
06-22 09:04:10,10.98,35,2
06-22 09:09:47,14.41,26,3
06-22 08:52:05,4.44,23,1
06-22 09:02:03,16.38,43,1
06-22 08:57:53,8.19,51,3
06-22 08:47:35,13.38,34,1
06-22 09:00:59,9.06,27,1
06-22 08:54:39,10.07,44,2
06-22 09:03:16,16.72,30,1
06-22 08:55:54,13.06,22,1
06-22 08:56:30,14.68,60,1
06-22 08:59:27,15.70,22,1
06-22 08:56:52,24.44,43,1
06-22 08:34:00,6.40,30,1
06-22 08:40:09,19.13,33,2
06-22 08:49:38,9.93,31,2
06-22 08:32:24,15.70,34,1
06-22 08:48:44,11.14,31,1
06-22 08:46:30,17.33,25,1
06-22 08:51:05,11.45,33,2
06-22 08:45:51,6.55,46,1
06-22 08:46:34,11.75,30,1
06-22 08:37:33,13.55,37,1
06-22 08:35:34,15.20,33,2
06-22 08:27:14,18.11,36,1
06-22 08:25:54,15.46,32,2
06-22 08:20:21,11.73,47,2
06-22 08:36:10,18.94,22,1
06-22 08:35:37,14.06,33,1
06-22 08:30:41,9.53,29,1
06-22 08:33:24,8.47,24,1
06-22 08:24:53,16.20,45,1
06-22 07:47:47,2.19,28,2
06-22 08:30:05,19.78,30,1
06-22 08:27:21,13.10,28,1
06-22 08:16:07,13.36,24,1
06-22 08:25:51,9.54,35,1
06-22 08:19:25,23.93,24,1
06-22 08:25:54,17.32,23,1
06-22 08:19:12,11.91,32,1
06-22 08:19:47,15.97,57,1
06-22 08:14:18,13.73,29,2
06-22 08:21:32,9.19,44,2
06-22 08:09:49,10.27,30,2
06-22 08:14:54,16.64,26,2
06-22 08:03:10,15.81,30,1
06-22 08:14:30,14.85,31,1
06-22 07:59:53,11.69,41,1
06-22 07:47:56,14.64,36,2
06-22 08:10:19,10.17,47,1
06-22 07:53:48,14.21,42,2
06-22 07:53:51,11.17,33,1
06-22 07:58:45,17.29,29,2
06-22 07:51:40,11.43,38,1
06-22 07:54:36,14.81,50,2
06-22 07:57:41,18.64,36,2
06-22 07:56:29,11.06,30,1
06-22 07:55:39,15.95,31,1
06-22 08:00:25,14.95,26,1
06-22 07:45:28,14.48,29,1
06-22 07:54:20,10.89,23,2
06-22 07:48:59,19.16,25,1
06-22 07:43:30,20.11,30,1
06-22 07:46:38,16.27,44,1
06-22 07:36:57,17.71,34,1
06-22 07:41:23,12.85,28,1
06-22 07:40:24,17.31,58,1
06-22 07:38:40,16.35,37,1
06-22 07:16:15,13.53,36,2
06-22 07:34:48,13.69,42,3
06-22 07:35:34,11.49,66,1
06-22 07:23:22,11.77,50,1
06-22 07:18:30,19.08,27,2
06-22 07:27:16,8.19,47,1
06-22 07:15:21,22.57,28,3
06-22 07:16:47,16.93,55,1
06-22 07:16:01,11.66,37,1
06-22 07:10:34,14.01,27,2
06-22 07:03:20,12.53,35,1
06-22 07:00:05,13.81,29,1
06-22 06:59:33,18.52,25,1
06-22 06:49:47,12.78,40,1
06-22 06:40:08,15.36,29,1
06-22 06:45:46,30.90,40,1
06-22 06:37:25,17.71,48,1
06-22 06:17:10,15.66,38,2
06-22 05:51:52,8.31,36,2
06-22 05:37:17,20.24,47,1
06-22 05:10:31,13.18,34,1
06-22 03:57:18,19.86,36,1
06-22 02:26:15,12.98,34,1
06-22 01:24:50,8.27,29,1
06-22 00:39:02,9.38,34,1
06-22 00:17:48,13.35,34,1
06-21 23:54:31,19.82,22,1
06-21 23:32:08,10.45,31,1
06-21 23:19:27,10.26,31,2
06-21 23:18:48,11.96,22,1
06-21 22:57:55,14.81,25,1
06-21 22:43:27,7.26,27,1
06-21 22:43:25,9.55,25,1
06-21 22:43:36,13.54,33,1
06-21 22:31:39,6.27,38,2
06-21 22:24:24,18.07,34,1
06-21 22:19:26,4.22,35,1
06-21 22:05:57,8.81,20,1
06-21 22:08:28,15.77,44,1
06-21 21:51:53,9.90,33,1
06-21 21:49:16,9.65,50,2
06-21 21:54:25,11.15,27,1
06-21 21:46:17,17.11,28,1
06-21 21:22:52,7.20,33,1
06-21 21:42:57,12.19,36,2
06-21 21:28:51,9.71,32,1
06-21 21:09:33,13.82,43,1
06-21 21:09:12,23.84,31,1
06-21 21:14:18,14.58,51,1
06-21 21:00:01,15.89,26,1
06-21 21:03:54,13.72,40,1
06-21 21:03:17,20.11,33,1
06-21 20:32:39,2.04,30,1
06-21 20:39:26,9.12,24,1
06-21 20:48:31,16.58,33,1
06-21 20:33:26,0.05,41,1
06-21 20:44:36,11.28,25,2
06-21 20:41:41,17.10,45,1
06-21 20:28:26,12.47,33,2
06-21 20:38:53,15.27,48,1
06-21 20:35:26,22.05,27,1
06-21 20:30:59,16.39,48,1
06-21 20:19:52,7.52,41,1
06-21 20:19:08,13.83,31,1
06-21 20:11:12,10.90,25,1
06-21 20:16:57,15.06,29,1
06-21 20:10:01,18.19,30,3
06-21 20:06:22,9.15,35,1
06-21 20:09:40,5.12,28,1
06-21 20:07:33,12.98,48,2
06-21 20:02:05,9.34,56,1
06-21 19:42:58,11.01,51,1
06-21 19:57:33,13.23,40,2
06-21 19:47:27,12.78,26,2
06-21 19:38:01,11.60,36,2
06-21 19:52:29,12.81,34,1
06-21 19:50:49,13.45,29,1
06-21 19:42:06,13.66,44,1
06-21 19:42:57,17.17,31,1
06-21 19:38:28,13.13,31,1
06-21 19:16:48,9.55,30,2
06-21 19:31:49,13.02,30,2
06-21 19:09:56,8.83,34,2
06-21 19:26:43,20.42,29,1
06-21 19:11:46,15.37,26,1
06-21 19:22:38,14.05,35,1
06-21 19:11:51,15.80,21,1
06-21 19:21:22,17.98,31,1
06-21 19:18:00,5.60,43,2
06-21 19:09:12,14.32,42,1
06-21 19:13:56,14.03,32,2
06-21 19:20:02,8.84,38,1
06-21 19:11:34,7.40,32,2
06-21 19:02:49,8.98,30,1
06-21 19:12:38,12.21,35,1
06-21 19:11:55,13.68,54,1
06-21 19:05:31,12.61,28,2
06-21 19:01:30,5.15,41,2
06-21 18:57:39,9.41,36,1
06-21 18:54:55,10.12,23,1
06-21 19:00:15,9.40,24,1
06-21 18:55:27,10.60,24,1
06-21 18:47:29,12.99,22,1
06-21 18:39:53,8.31,25,2
06-21 18:54:12,12.98,23,1
06-21 18:47:02,10.46,32,1
06-21 18:41:23,11.22,47,1
06-21 18:50:11,10.48,27,2
06-21 18:26:17,13.54,32,3
06-21 18:36:53,14.60,34,1
06-21 18:45:02,9.52,59,1
06-21 18:42:00,16.79,30,1
06-21 18:39:15,13.96,26,2
06-21 18:27:28,6.21,58,1
06-21 18:39:02,14.20,53,1
06-21 18:37:30,16.48,36,1
06-21 18:34:48,11.01,28,1
06-21 18:37:51,14.91,23,1
06-21 18:33:14,13.12,28,1
06-21 18:21:37,9.06,30,1
06-21 18:33:11,11.14,56,2
06-21 17:50:49,6.68,26,2
06-21 18:07:38,8.21,24,2
06-21 18:23:00,15.64,26,1
06-21 18:16:32,13.22,31,1
06-21 18:14:45,9.25,38,2
06-21 18:14:54,7.61,29,1
06-21 18:03:34,10.74,25,1
06-21 18:16:24,10.63,25,1
06-21 18:22:31,8.99,26,1
06-21 18:20:40,16.77,37,1
06-21 17:59:08,9.31,26,1
06-21 18:03:37,11.53,35,3
06-21 18:01:02,13.80,46,2
06-21 18:10:36,13.97,30,3
06-21 18:13:04,9.88,31,1
06-21 18:11:10,12.06,44,2
06-21 18:05:40,17.33,37,1
06-21 18:08:05,6.97,48,1
06-21 18:02:49,11.33,30,1
06-21 18:00:45,8.64,20,2
06-21 18:04:38,15.33,38,1
06-21 17:59:34,6.02,27,1
06-21 18:08:28,13.25,30,2
06-21 17:46:37,8.19,23,1
06-21 18:01:35,11.81,28,1
06-21 18:01:57,11.31,32,1
06-21 18:01:20,12.78,38,2
06-21 17:51:49,16.59,25,1
06-21 17:55:59,14.76,38,1
06-21 17:49:48,15.58,25,1
06-21 17:56:33,14.81,33,1
06-21 17:43:14,8.62,32,1
06-21 17:45:46,10.56,30,2
06-21 17:45:06,9.88,35,1
06-21 17:32:00,15.25,39,1
06-21 17:44:06,10.14,30,1
06-21 17:47:55,9.52,30,2
06-21 17:47:39,11.41,25,1
06-21 17:40:34,16.60,25,1
06-21 17:39:50,7.25,29,1
06-21 17:46:43,14.52,31,1
06-21 17:40:38,9.03,38,1
06-21 17:42:33,11.38,36,1
06-21 17:34:32,11.20,25,2
06-21 17:42:58,12.97,34,1
06-21 17:33:09,8.60,24,2
06-21 17:38:23,22.52,37,1
06-21 17:34:40,13.22,62,1
06-21 17:38:06,14.03,35,2
06-21 17:38:09,13.29,28,1
06-21 17:31:00,8.06,41,1
06-21 17:29:03,12.39,30,1
06-21 17:33:34,11.83,36,1
06-21 17:31:43,12.19,36,1
06-21 17:24:16,14.96,28,1
06-21 17:19:02,10.60,30,2
06-21 17:16:13,11.90,30,1
06-21 17:23:01,16.42,24,2
06-21 17:21:12,7.68,37,1
06-21 17:14:47,7.61,55,1
06-21 17:23:59,13.00,41,2
06-21 17:21:36,14.31,45,1
06-21 17:14:36,7.74,36,2
06-21 17:06:46,13.34,49,1
06-21 17:17:35,11.65,53,1
06-21 17:16:17,16.85,30,1
06-21 17:07:41,10.21,62,1
06-21 16:57:13,10.92,32,2
06-21 17:03:36,11.73,28,2
06-21 17:09:26,12.38,53,1
06-21 17:11:31,17.55,51,1
06-21 17:07:43,14.72,36,1
06-21 17:04:50,11.77,39,1
06-21 17:10:48,11.49,30,2
06-21 17:06:11,18.77,34,1
06-21 17:03:30,9.21,47,1
06-21 16:47:42,6.01,30,1
06-21 17:02:32,11.28,26,1
06-21 17:04:40,13.62,21,3
06-21 16:56:29,14.52,49,2
06-21 16:47:08,13.06,25,1
06-21 17:01:28,11.25,32,1
06-21 16:42:07,4.76,29,1
06-21 16:50:05,9.85,33,1
06-21 16:44:56,10.37,32,1
06-21 16:37:03,9.67,32,1
06-21 16:45:38,18.32,25,1
06-21 16:41:39,11.31,30,1
06-21 16:42:54,13.92,40,1
06-21 16:42:58,10.77,49,2
06-21 16:36:03,12.11,26,2
06-21 16:38:37,16.04,25,1
06-21 16:24:47,3.58,25,2
06-21 16:36:47,21.26,36,2
06-21 16:32:05,15.22,20,1
06-21 16:25:05,13.84,50,1
06-21 16:31:44,23.35,44,1
06-21 16:21:43,10.55,30,1
06-21 14:29:46,0.54,27,1
06-21 16:19:18,17.25,19,1
06-21 16:04:36,9.65,58,2
06-21 16:08:27,8.27,37,1
06-21 16:08:59,12.98,46,2
06-21 16:12:34,21.00,31,1
06-21 16:09:13,17.40,23,1
06-21 16:06:29,6.53,25,2
06-21 16:03:01,8.60,34,2
06-21 15:48:18,14.79,24,2
06-21 15:59:59,11.14,40,2
06-21 15:49:26,19.19,35,1
06-21 15:48:55,9.86,30,2
06-21 15:06:13,1.59,51,1
06-21 15:43:38,18.15,39,1
06-21 15:30:34,6.85,47,1
06-21 15:29:40,13.69,27,1
06-21 15:28:57,15.15,26,2
06-21 15:26:33,8.98,32,1
06-21 15:24:56,11.23,45,1
06-21 15:00:44,13.20,36,2
06-21 15:14:18,16.34,22,1
06-21 14:52:36,12.87,44,1
06-21 15:13:50,13.31,43,1
06-21 15:03:34,19.17,58,1
06-21 14:54:59,13.87,25,2
06-21 14:28:42,7.49,43,1
06-21 14:49:00,12.83,21,1
06-21 14:46:10,17.62,49,1
06-21 14:40:16,10.46,32,2
06-21 14:35:42,3.67,34,2
06-21 14:39:36,15.49,42,1
06-21 14:31:42,12.88,32,1
06-21 14:24:10,13.80,40,1
06-21 13:39:27,2.03,19,2
06-21 14:00:45,14.99,19,1
06-21 13:47:21,12.46,51,1
06-21 13:47:27,19.03,39,1
06-21 13:40:49,9.53,22,2
06-21 13:15:36,1.70,36,1
06-21 13:36:17,15.54,34,1
06-21 13:30:07,10.56,35,1
06-21 13:29:23,11.47,28,1
06-21 13:26:40,7.74,25,1
06-21 13:23:09,16.69,50,1
06-21 13:13:08,14.49,38,1
06-21 13:16:32,10.41,44,1
06-21 13:11:07,10.43,35,1
06-21 12:55:19,14.52,24,2
06-21 13:07:40,18.66,33,1
06-21 13:05:21,8.82,44,1
06-21 12:57:17,7.84,31,2
06-21 12:44:01,13.24,52,1
06-21 12:50:24,15.23,30,1
06-21 12:41:27,10.46,32,2
06-20 17:43:54,0.02,34,2
06-21 12:26:40,9.76,33,1
06-21 12:30:06,11.67,47,1
06-21 12:33:18,7.10,51,1
06-21 12:22:15,14.47,42,1
06-21 12:27:40,8.66,35,2
06-21 12:22:56,14.43,25,3
06-21 12:24:32,16.86,30,1
06-21 12:10:30,2.21,60,1
06-21 12:13:05,19.78,23,1
06-21 12:10:18,10.00,25,1
06-21 11:57:35,17.06,35,1
06-21 12:01:18,9.02,56,1
06-21 11:41:17,14.98,25,1
06-21 11:47:29,11.29,28,1
06-21 11:51:02,15.01,26,1
06-21 11:49:27,8.67,34,1
06-21 11:42:40,14.61,25,2
06-21 11:31:34,10.30,35,2
06-21 11:30:20,12.80,28,1
06-21 11:25:16,13.70,32,1
06-21 11:14:01,8.16,22,2
06-21 11:20:35,11.30,46,1
06-21 11:07:25,10.26,25,1
06-21 11:10:40,14.17,51,1
06-21 10:58:21,10.59,28,2
06-21 10:59:33,12.81,29,1
06-21 10:44:56,17.59,19,2
06-21 10:54:51,6.68,49,1
06-21 10:51:07,17.07,44,1
06-21 10:44:33,15.24,31,1
06-21 10:42:14,16.46,46,1
06-21 10:43:57,21.88,31,1
06-21 10:38:47,17.01,27,1
06-21 10:32:54,6.44,28,1
06-21 10:30:45,14.42,60,1
06-21 10:22:18,8.70,21,1
06-21 10:21:54,16.54,32,1
06-21 10:27:45,8.75,42,1
06-21 10:17:26,11.28,36,1
06-21 10:20:02,15.73,41,1
06-21 10:11:45,12.06,41,1
06-21 10:08:49,11.41,29,2
06-21 10:09:36,11.08,39,2
06-21 09:55:12,8.55,43,2
06-21 10:05:29,6.67,25,1
06-21 09:57:20,12.20,31,2
06-21 09:55:22,13.70,32,1
06-21 09:56:12,12.46,29,1
06-21 09:49:45,15.60,58,1
06-21 09:54:55,17.88,29,1
06-21 09:54:28,14.32,52,1
06-21 09:48:30,15.98,28,1
06-21 09:45:34,24.71,31,2
06-21 09:40:45,9.53,19,1
06-21 09:33:46,13.81,33,1
06-21 09:41:46,14.22,20,1
06-21 09:36:48,9.22,34,1
06-21 09:33:39,16.15,25,1
06-21 09:34:32,13.04,31,1
06-21 09:23:20,11.86,29,1
06-21 09:34:40,9.39,58,2
06-21 09:30:43,19.22,35,1
06-21 09:27:28,11.84,43,1
06-21 09:32:28,15.11,27,1
06-21 09:29:02,16.81,34,1
06-21 09:17:26,7.57,31,1
06-21 09:22:40,23.53,26,1
06-21 09:21:11,8.98,46,2
06-21 09:08:36,9.13,35,1
06-21 09:21:34,9.18,21,1
06-21 08:52:47,8.54,37,1
06-21 09:22:43,10.13,32,2
06-21 09:10:46,15.37,36,2
06-21 09:10:06,16.75,29,2
06-21 09:06:22,14.31,39,1
06-21 09:12:34,11.95,30,1
06-21 09:15:31,17.28,28,1
06-21 08:52:58,13.07,23,1
